1.628,-1.144,9.141,0.0
1.62675,-1.146375,9.1305,0.0
1.6255,-1.14875,9.120000000000001,0.0
1.62425,-1.151125,9.1095,0.0
1.623,-1.1535,9.099,0.0
1.62175,-1.155875,9.0885,0.0
1.6205,-1.15825,9.078,0.0
1.61925,-1.160625,9.0675,0.0
1.618,-1.163,9.057,0.0
1.618875,-1.165125,9.0525,0.0
1.61975,-1.1672500000000001,9.048,0.0
1.620625,-1.169375,9.0435,0.0
1.6215000000000002,-1.1715,9.039000000000001,0.0
1.6223750000000001,-1.173625,9.034500000000001,0.0
1.62325,-1.1757499999999999,9.030000000000001,0.0
1.624125,-1.177875,9.025500000000001,0.0
1.625,-1.18,9.021,0.0
1.625375,-1.180875,9.013250000000001,0.0
1.62575,-1.18175,9.005500000000001,0.0
1.626125,-1.182625,8.99775,0.0
1.6265,-1.1835,8.99,0.0
1.6268749999999998,-1.184375,8.98225,0.0
1.6272499999999999,-1.18525,8.974499999999999,0.0
1.6276249999999999,-1.186125,8.96675,0.0
1.628,-1.187,8.959,0.0
1.624375,-1.1848750000000001,8.95175,0.0
1.62075,-1.18275,8.9445,0.0
1.617125,-1.180625,8.937249999999999,0.0
1.6135,-1.1785,8.93,0.0
1.609875,-1.176375,8.92275,0.0
1.60625,-1.17425,8.9155,0.0
1.602625,-1.1721249999999999,8.908249999999999,0.0
1.599,-1.17,8.901,0.0
1.596,-1.169125,8.898625,0.0
1.593,-1.16825,8.89625,0.0
1.5899999999999999,-1.167375,8.893875,0.0
1.587,-1.1665,8.8915,0.0
1.584,-1.165625,8.889125,0.0
1.581,-1.16475,8.88675,0.0
1.5779999999999998,-1.163875,8.884375,0.0
1.575,-1.163,8.882,0.0
1.572625,-1.15975,8.876375,0.0
1.57025,-1.1565,8.87075,0.0
1.567875,-1.15325,8.865124999999999,0.0
1.5655000000000001,-1.15,8.8595,0.0
1.563125,-1.14675,8.853875,0.0
1.56075,-1.1435,8.84825,0.0
1.558375,-1.14025,8.842625,0.0
1.556,-1.137,8.837,0.0
1.556625,-1.13425,8.83725,0.0
1.55725,-1.1315,8.8375,0.0
1.5578750000000001,-1.12875,8.83775,0.0
1.5585,-1.126,8.838000000000001,0.0
1.5591249999999999,-1.12325,8.83825,0.0
1.55975,-1.1205,8.8385,0.0
1.560375,-1.11775,8.838750000000001,0.0
1.561,-1.115,8.839,0.0
1.5594999999999999,-1.1123750000000001,8.839625,0.0
1.5579999999999998,-1.10975,8.840250000000001,0.0
1.5565,-1.107125,8.840875,0.0
1.555,-1.1045,8.8415,0.0
1.5534999999999999,-1.1018750000000002,8.842125,0.0
1.552,-1.09925,8.842749999999999,0.0
1.5505,-1.096625,8.843375,0.0
1.549,-1.094,8.844,0.0
1.540625,-1.094875,8.846124999999999,0.0
1.53225,-1.09575,8.84825,0.0
1.5238749999999999,-1.096625,8.850375,0.0
