0.833,-0.83,9.198,1.0
0.672,-0.694,9.323,1.0
0.543,-0.543,9.39,1.0
0.454,-0.402,9.495,1.0
0.454,-0.402,9.495,1.0
0.421,-0.33,9.543,1.0
0.423,-0.287,9.567,1.0
0.435,-0.213,9.62,1.0
0.5,-0.158,9.68,1.0
0.557,-0.126,9.718,1.0
0.639,-0.045,9.778,1.0
0.696,-0.004,9.85,1.0
0.706,0.033,9.885,1.0
0.715,0.062,9.883,1.0
0.723,0.083,9.878,1.0
0.747,0.083,9.862,1.0
0.77,0.079,9.866,1.0
0.802,0.031,9.857,1.0
0.854,0.007,9.864,1.0
0.866,-0.023,9.847,1.0
0.9,-0.031,9.814,1.0
0.914,-0.031,9.744,1.0
0.912,-0.031,9.665,1.0
0.926,-0.043,9.531,1.0
0.979,-0.05,9.352,1.0
1.012,-0.064,9.277,1.0
1.036,-0.05,9.162,1.0
1.094,-0.052,9.1,1.0
1.113,-0.057,9.062,1.0
1.122,-0.074,9,1.0
1.072,-0.086,8.928,1.0
1.072,-0.086,8.892,1.0
1.017,-0.09,8.81,1.0
0.96,-0.155,8.739,1.0
0.938,-0.181,8.722,1.0
0.893,-0.181,8.715,1.0
0.859,-0.213,8.681,1.0
0.806,-0.241,8.643,1.0
0.775,-0.241,8.588,1.0
0.744,-0.26,8.549,1.0
0.758,-0.251,8.526,1.0
0.785,-0.27,8.511,1.0
0.833,-0.301,8.502,1.0
0.914,-0.33,8.499,1.0
0.955,-0.328,8.497,1.0
0.998,-0.33,8.49,1.0
1.055,-0.328,8.494,1.0
1.077,-0.299,8.528,1.0
1.058,-0.239,8.528,1.0
1.046,-0.181,8.549,1.0
1.041,-0.15,8.569,1.0
1,-0.086,8.609,1.0
0.912,-0.033,8.684,1.0
0.861,-0.026,8.724,1.0
0.751,0.023,8.801,1.0
0.706,0.033,8.851,1.0
0.711,0.059,8.892,1.0
0.735,0.129,8.952,1.0
0.744,0.222,9.04,1.0
0.723,0.287,9.062,1.0
0.672,0.428,9.083,1.0
0.627,0.505,9.107,1.0
0.603,0.624,9.124,1.0
0.591,0.732,9.253,1.0
0.591,0.732,9.253,1.0
0.572,0.794,9.316,1.0
0.569,0.816,9.344,1.0
0.586,0.842,9.392,1.0
0.634,0.823,9.407,1.0
0.658,0.811,9.399,1.0
0.718,0.782,9.402,1.0
0.744,0.742,9.378,1.0
0.768,0.72,9.385,1.0
0.804,0.665,9.387,1.0
0.845,0.593,9.419,1.0
0.849,0.572,9.423,1.0
0.866,0.507,9.431,1.0
0.897,0.426,9.421,1.0
0.914,0.397,9.416,1.0
0.914,0.342,9.428,1.0
0.926,0.311,9.445,1.0
0.938,0.306,9.44,1.0
0.919,0.33,9.419,1.0
0.888,0.363,9.421,1.0
0.902,0.414,9.387,1.0
0.931,0.447,9.368,1.0
0.984,0.469,9.375,1.0
1.01,0.454,9.383,1.0
1.027,0.426,9.421,1.0
1.087,0.361,9.505,1.0
1.06,0.33,9.562,1.0
1.07,0.306,9.589,1.0
1.024,0.28,9.569,1.0
0.972,0.241,9.598,1.0
0.94,0.237,9.636,1.0
0.897,0.237,9.646,1.0
0.828,0.232,9.694,1.0
0.804,0.229,9.711,1.0
0.73,0.251,9.783,1.0
0.644,0.311,9.859,1.0
0.615,0.332,9.869,1.0
0.62,0.395,9.885,1.0
0.691,0.478,9.876,1.0
0.723,0.5,9.862,1.0
0.785,0.608,9.804,1.0
0.835,0.684,9.718,1.0
0.852,0.725,9.68,1.0
0.849,0.797,9.651,1.0
0.814,0.84,9.658,1.0
0.787,0.871,9.672,1.0
0.766,0.897,9.72,1.0
0.773,0.89,9.744,1.0
0.83,0.881,9.751,1.0
0.873,0.866,9.78,1.0
0.945,0.806,9.826,1.0
1,0.732,9.883,1.0
1.036,0.679,9.888,1.0
1.082,0.615,9.912,1.0
1.075,0.557,9.976,1.0
1.063,0.524,10.012,1.0
1.07,0.457,10.084,1.0
1.072,0.433,10.137,1.0
1.091,0.43,10.161,1.0
1.134,0.423,10.13,1.0
1.134,0.423,10.13,1.0
1.084,0.44,10.154,1.0
1.031,0.478,10.175,1.0
0.967,0.543,10.216,1.0
0.921,0.591,10.233,1.0
0.871,0.644,10.218,1.0
0.814,0.684,10.185,1.0
0.787,0.679,10.182,1.0
0.768,0.665,10.185,1.0
0.761,0.639,10.19,1.0
0.749,0.61,10.194,1.0
0.749,0.581,10.228,1.0
0.79,0.507,10.273,1.0
0.814,0.442,10.237,1.0
0.84,0.435,10.235,1.0
0.873,0.387,10.163,1.0
0.833,0.368,10.106,1.0
0.828,0.375,10.096,1.0
0.835,0.38,10.063,1.0
0.902,0.414,9.993,1.0
0.95,0.421,9.95,1.0
0.998,0.43,9.876,1.0
1.027,0.438,9.761,1.0
1.027,0.44,9.715,1.0
1.005,0.454,9.646,1.0
1.017,0.49,9.577,1.0
1.017,0.481,9.545,1.0
1.005,0.464,9.502,1.0
0.957,0.411,9.443,1.0
0.924,0.335,9.423,1.0
0.924,0.335,9.423,1.0
0.869,0.296,9.462,1.0
0.837,0.289,9.486,1.0
0.823,0.268,9.531,1.0
0.871,0.251,9.603,1.0
0.885,0.229,9.62,1.0
0.952,0.237,9.663,1.0
1,0.213,9.732,1.0
1.053,0.26,11.138,1.0
1.015,0.287,10.405,1.0
0.914,0.289,10.386,1.0
0.984,0.363,10.371,1.0
1.017,0.378,10.386,1.0
1.072,0.395,10.451,1.0
1.134,0.395,10.556,1.0
1.149,0.39,10.625,1.0
1.182,0.392,10.707,1.0
1.189,0.387,10.795,1.0
1.173,0.395,10.841,1.0
1.122,0.457,10.86,1.0
1.07,0.498,10.917,1.0
1.051,0.531,10.937,1.0
0.984,0.577,10.877,1.0
0.905,0.612,10.855,1.0
0.897,0.62,10.879,1.0
0.864,0.648,10.865,1.0
0.816,0.656,10.86,1.0
0.787,0.665,10.874,1.0
0.727,0.656,10.927,1.0
0.629,0.694,10.812,1.0
0.598,0.694,10.788,1.0
0.574,0.694,10.752,1.0
0.529,0.699,10.692,1.0
0.509,0.73,10.597,1.0
0.517,0.732,10.546,1.0
0.526,0.761,10.47,1.0
0.55,0.737,10.395,1.0
0.548,0.735,10.381,1.0
0.555,0.754,10.343,1.0
0.529,0.761,10.326,1.0
0.553,0.758,10.326,1.0
0.565,0.763,10.266,1.0
0.605,0.758,10.18,1.0
0.629,0.78,10.142,1.0
0.687,0.794,10.077,1.0
0.747,0.806,9.998,1.0
0.754,0.802,9.962,1.0
0.802,0.809,9.895,1.0
0.847,0.778,9.883,1.0
0.883,0.761,9.866,1.0
0.943,0.727,9.833,1.0
0.988,0.689,9.835,1.0
1.01,0.62,9.818,1.0
1.022,0.593,9.835,1.0
1.06,0.529,9.845,1.0
1.087,0.471,9.876,1.0
1.101,0.45,9.888,1.0
1.101,0.421,9.888,1.0
1.106,0.423,9.883,1.0
1.039,0.454,9.835,1.0
1.039,0.454,9.835,1.0
0.981,0.507,9.802,1.0
0.928,0.517,9.766,1.0
0.849,0.567,9.754,1.0
0.766,0.591,9.735,1.0
0.718,0.596,9.73,1.0
0.641,0.584,9.715,1.0
0.567,0.562,9.703,1.0
0.536,0.565,9.713,1.0
0.493,0.524,9.754,1.0
0.426,0.5,9.823,1.0
0.411,0.459,9.873,1.0
0.387,0.409,9.907,1.0
0.383,0.361,10.036,1.0
0.375,0.368,10.075,1.0
0.411,0.351,10.187,1.0
0.459,0.361,10.271,1.0
0.488,0.373,10.319,1.0
0.56,0.409,10.405,1.0
0.603,0.462,10.458,1.0
0.644,0.521,10.482,1.0
0.653,0.56,10.544,1.0
0.653,0.61,10.613,1.0
0.668,0.665,10.7,1.0
0.651,0.696,10.731,1.0
0.608,0.758,10.8,1.0
0.567,0.823,10.822,1.0
0.538,0.852,10.841,1.0
0.529,0.924,10.87,1.0
0.538,0.988,10.913,1.0
0.55,1.007,10.898,1.0
0.56,1.051,10.896,1.0
0.603,1.098,10.86,1.0
0.624,1.13,10.836,1.0
0.658,1.149,10.759,1.0
0.691,1.18,10.652,1.0
