2.803,-1.424,5.973,0.0
2.789,-1.415,5.983,0.0
2.772,-1.371,6.002,0.0
2.736,-1.331,6.014,0.0
2.712,-1.314,6.009,0.0
2.655,-1.309,6.033,0.0
2.616,-1.312,6.038,0.0
2.578,-1.324,6.059,0.0
2.564,-1.328,6.055,0.0
2.557,-1.371,6.081,0.0
2.545,-1.388,6.093,0.0
2.557,-1.467,6.153,0.0
2.592,-1.551,6.162,0.0
2.604,-1.649,6.189,0.0
2.628,-1.716,6.182,0.0
2.652,-1.826,6.148,0.0
2.643,-1.96,6.114,0.0
2.657,-2.008,6.1,0.0
2.628,-2.102,6.076,0.0
2.609,-2.185,6.045,0.0
2.583,-2.219,6.031,0.0
2.518,-2.269,5.985,0.0
2.463,-2.336,5.93,0.0
2.449,-2.355,5.925,0.0
2.396,-2.427,5.877,0.0
2.348,-2.516,5.861,0.0
2.341,-2.561,5.846,0.0
2.31,-2.688,5.865,0.0
2.279,-2.83,5.913,0.0
2.272,-2.909,5.961,0.0
2.224,-3.208,6.227,0.0
2.224,-3.208,6.227,0.0
2.157,-3.337,6.426,0.0
2.104,-3.397,6.548,0.0
2.042,-3.5,6.84,0.0
1.994,-3.589,7.132,0.0
1.951,-3.608,7.295,0.0
1.886,-3.648,7.601,0.0
1.836,-3.701,7.927,0.0
1.836,-3.723,8.102,0.0
1.807,-3.775,8.42,0.0
1.795,-3.842,8.696,0.0
1.8,-3.885,8.834,0.0
1.836,-3.96,9.107,0.0
1.891,-4.046,9.361,0.0
1.924,-4.098,9.49,0.0
2.008,-4.175,9.708,0.0
13.053,-10.958,49.063,0.0
13.805,-11.789,55.985,0.0
7.518,-6.335,30.629,0.0
2.056,-3.538,16.86,0.0
1.295,-3.316,17.437,0.0
1.189,-3.517,22.918,0.0
-0.057,-2.011,14.533,0.0
0.505,-2.384,17.243,0.0
0.663,-2.296,14.988,0.0
0.577,-2.372,13.939,0.0
0.857,-2.834,14.377,0.0
0.883,-2.973,12.502,0.0
1.201,-3.392,11.854,0.0
1.881,-4.149,10.836,0.0
1.905,-4.233,10.034,0.0
1.869,-4.326,8.88,0.0
2.138,-4.676,9.033,0.0
2.209,-4.771,8.593,0.0
2.626,-5.011,8.37,0.0
2.564,-5.116,8.66,0.0
2.454,-5.073,8.152,0.0
2.286,-5.001,8.937,0.0
2.109,-4.884,8.636,0.0
2.006,-4.79,8.842,0.0
1.774,-4.597,9.1,0.0
1.601,-4.364,8.923,0.0
1.573,-4.254,9.263,0.0
1.465,-4.031,8.818,0.0
1.541,-3.912,9.222,0.0
1.532,-3.83,9.136,0.0
1.604,-3.723,8.976,0.0
1.63,-3.615,9.167,0.0
1.632,-3.617,8.779,0.0
1.644,-3.545,9.225,0.0
1.647,-3.502,8.875,0.0
1.647,-3.454,9.289,0.0
1.635,-3.409,9.318,0.0
1.534,-3.363,9.035,0.0
1.45,-3.318,9.316,0.0
1.412,-3.282,9.095,0.0
1.436,-3.21,9.459,0.0
1.386,-3.136,9.256,0.0
1.376,-3.107,9.332,0.0
1.273,-3.038,9.371,0.0
1.273,-3.038,9.371,0.0
1.271,-3.035,9.682,0.0
1.221,-3.035,9.747,0.0
1.194,-3.043,10.079,0.0
1.187,-3.059,10.221,0.0
1.146,-3.083,10.534,0.0
1.127,-3.102,10.922,0.0
1.108,-3.114,11.032,0.0
1.051,-3.129,11.379,0.0
0.976,-3.138,11.526,0.0
0.943,-3.136,11.621,0.0
0.866,-3.155,11.777,0.0
0.797,-3.17,11.825,0.0
0.715,-3.153,11.901,0.0
0.711,-3.167,11.877,0.0
0.641,-3.174,11.887,0.0
0.648,-3.181,11.77,0.0
0.648,-3.177,11.712,0.0
0.679,-3.201,11.636,0.0
0.703,-3.191,11.478,0.0
0.715,-3.198,11.408,0.0
0.758,-3.189,11.166,0.0
0.826,-3.174,10.987,0.0
0.857,-3.177,10.862,0.0
0.948,-3.198,10.582,0.0
1.055,-3.189,10.309,0.0
1.096,-3.179,10.139,0.0
1.161,-3.17,9.888,0.0
1.252,-3.177,9.629,0.0
1.343,-3.143,9.222,0.0
1.343,-3.143,9.222,0.0
1.4,-3.11,8.973,0.0
1.426,-3.083,8.844,0.0
1.455,-3.071,8.626,0.0
1.489,-3.033,8.451,0.0
1.508,-3.033,8.358,0.0
1.51,-3.023,8.169,0.0
1.489,-3.009,8.011,0.0
1.455,-2.985,7.858,0.0
1.441,-2.973,7.817,0.0
1.405,-2.968,7.699,0.0
1.343,-2.966,7.604,0.0
1.328,-2.964,7.551,0.0
1.29,-2.961,7.506,0.0
1.228,-2.944,7.46,0.0
1.192,-2.947,7.434,0.0
1.137,-2.964,7.436,0.0
1.079,-2.949,7.436,0.0
1.031,-2.944,7.45,0.0
0.94,-2.942,7.508,0.0
0.869,-2.94,7.58,0.0
0.835,-2.944,7.632,0.0
0.78,-2.952,7.731,0.0
0.723,-2.937,7.843,0.0
0.691,-2.947,7.898,0.0
0.648,-2.959,8.018,0.0
0.634,-2.964,8.162,0.0
0.627,-2.978,8.209,0.0
0.579,-2.985,8.356,0.0
0.565,-3.016,8.638,0.0
0.565,-3.016,8.638,0.0
0.572,-3.031,8.7,0.0
0.591,-3.038,8.818,0.0
0.586,-3.019,8.94,0.0
0.6,-3.028,8.997,0.0
0.615,-3.011,9.136,0.0
0.651,-3.016,9.217,0.0
0.656,-3.011,9.249,0.0
0.694,-2.997,9.335,0.0
0.744,-2.983,9.404,0.0
