0.656,-0.605,8.514
0.646,-0.615,8.442
0.641,-0.639,8.415
0.682,-0.66,8.356
0.711,-0.677,8.344
0.73,-0.67,8.317
0.754,-0.651,8.3
0.768,-0.684,8.281
0.787,-0.691,8.274
0.804,-0.703,8.26
0.857,-0.718,8.262
0.854,-0.723,8.267
0.895,-0.727,8.248
0.928,-0.723,8.221
0.962,-0.744,8.214
1,-0.756,8.169
1.027,-0.751,8.111
1.031,-0.785,8.078
1.063,-0.799,8.008
1.072,-0.821,7.925
1.019,-0.854,7.778
1.019,-0.854,7.778
1.027,-0.873,7.697
1.019,-0.89,7.654
1.015,-0.9,7.58
1.005,-0.945,7.522
0.945,-1.022,7.431
0.94,-1.041,7.395
0.917,-1.161,7.343
0.885,-1.256,7.273
0.864,-1.314,7.266
0.883,-1.441,7.237
0.888,-1.508,7.228
0.895,-1.551,7.216
0.948,-1.618,7.206
0.998,-1.656,7.187
0.996,-1.685,7.166
0.972,-1.728,7.132
0.984,-1.831,7.139
1.01,-1.872,7.161
1.07,-1.984,7.269
1.122,-2.071,7.395
1.13,-2.08,7.472
1.189,-2.09,7.664
1.23,-2.056,7.819
1.233,-2.039,7.927
1.137,-2.013,8.195
1.575,-1.946,23.004
1.498,-1.474,24.34
1.199,-1.11,14.348
0.311,0.205,14.514
0.311,0.205,14.514
0.411,0.462,15.593
0.241,0.737,16.443
0.071,0.936,16.812
-0.064,0.998,16.453
-0.361,1.199,16.709
-0.158,1.206,15.239
0.059,1.158,15.172
0.598,1.036,14.552
0.854,0.976,13.391
0.842,0.967,13.029
0.67,0.96,11.612
0.39,0.864,11.791
0.323,0.792,11.626
0.275,0.567,11.708
0.26,0.308,11.798
0.232,0.191,11.662
0.337,-0.028,12.153
0.471,-0.232,11.973
0.529,-0.325,12.088
0.723,-0.565,12.244
0.806,-0.785,12.15
0.849,-0.967,12.239
0.847,-1.072,11.928
0.876,-1.319,11.971
0.919,-1.544,11.578
0.945,-1.656,11.526
0.938,-1.893,11.394
0.924,-2.152,10.91
1.122,-2.339,10.395
1.122,-2.339,10.395
1.063,-2.434,10.81
1.019,-2.473,10.532
0.974,-2.506,9.893
1.019,-2.463,9.689
1.082,-2.425,9.378
1.204,-2.324,9.081
1.268,-2.229,9.129
1.285,-2.185,9.275
1.273,-2.099,9.569
1.276,-2.001,9.775
1.314,-1.96,9.881
1.34,-1.848,9.89
1.398,-1.69,9.955
1.431,-1.534,9.96
1.513,-1.434,9.981
1.541,-1.245,9.991
1.575,-1.07,9.964
1.577,-0.986,9.967
1.592,-0.852,9.921
1.558,-0.711,9.89
1.551,-0.675,9.881
1.505,-0.615,9.804
1.477,-0.536,9.701
1.455,-0.514,9.653
1.405,-0.483,9.548
1.374,-0.469,9.466
1.359,-0.476,9.426
1.381,-0.493,9.325
1.438,-0.529,9.198
1.443,-0.567,9.162
1.484,-0.586,9.136
1.522,-0.66,9.093
1.537,-0.699,9.071
1.546,-0.751,9.035
1.596,-0.821,9.002
1.656,-0.854,8.988
1.664,-0.871,8.997
1.738,-0.926,8.954
1.788,-0.976,8.956
1.898,-0.955,8.918
2.035,-0.986,8.868
2.128,-1.003,8.801
2.159,-1.029,8.77
2.193,-1.053,8.724
2.154,-1.087,8.698
2.123,-1.113,8.667
2.049,-1.156,8.626
1.956,-1.182,8.537
1.924,-1.199,8.506
1.843,-1.216,8.427
1.781,-1.225,8.344
