0.246,0.778,8.578
0.263,0.744,8.571
0.289,0.751,8.547
0.32,0.703,8.485
0.351,0.703,8.463
0.356,0.691,8.415
0.359,0.656,8.348
0.351,0.588,8.303
0.366,0.584,8.248
0.385,0.517,8.123
0.423,0.466,7.972
0.438,0.435,7.905
0.445,0.385,7.774
0.418,0.32,7.647
0.433,0.277,7.57
0.421,0.21,7.439
0.418,0.138,7.302
0.409,0.09,7.247
0.409,-0.007,7.13
0.402,-0.047,7.015
0.387,-0.1,6.945
0.438,-0.172,6.845
0.474,-0.249,6.73
0.481,-0.318,6.66
0.509,-0.421,6.553
0.531,-0.536,6.452
0.531,-0.612,6.428
0.562,-0.727,6.366
0.603,-0.847,6.301
0.596,-1.043,6.261
0.6,-1.142,6.177
0.6,-1.333,6.117
0.61,-1.551,6.129
0.679,-1.845,6.215
0.679,-1.845,6.215
0.711,-2.023,6.306
0.696,-2.116,6.38
0.634,-2.25,6.567
0.498,-2.348,6.773
0.414,-2.372,6.936
0.217,-2.367,7.235
0.067,-2.298,7.64
-0.007,-2.238,7.86
-0.16,-2.054,8.322
-0.263,-1.853,8.801
-0.342,-1.747,9.057
-0.435,-1.503,9.603
-2.42,-0.651,29.734
-1.568,-0.713,24.649
-0.596,0.158,23.83
-0.612,1.065,21.385
-0.608,1.558,22.896
-0.924,2.779,22.211
-1.666,3.756,20.437
-2.332,4.434,17.14
-2.992,4.913,14.466
-3.131,5.399,16.058
-3.126,5.411,15.299
-3.129,5.365,15.478
-2.992,4.982,14.26
-2.329,4.654,12.73
-1.934,4.585,12.328
-1.268,4.575,11.456
-0.617,4.079,11.667
-0.507,3.787,11.607
-0.45,3.471,11.652
-0.495,2.772,11.209
-0.505,2.418,10.944
-0.505,1.702,11.214
-0.385,1.005,11.219
-0.277,0.694,11.363
-0.009,0.258,11.482
0.246,-0.009,11.511
0.337,-0.131,11.588
0.466,-0.385,11.02
0.459,-0.579,10.826
0.471,-0.682,10.609
0.536,-0.828,10.419
0.454,-0.967,10.18
0.232,-1.075,9.917
0.122,-1.13,10.087
-0.074,-1.206,10.539
-0.229,-1.254,10.999
-0.253,-1.307,10.867
-0.093,-1.254,11.188
-0.004,-1.13,11.363
-0.1,-1.07,11.43
-0.277,-0.933,11.482
-0.435,-0.797,11.315
-0.481,-0.72,11.284
-0.584,-0.55,11.073
-0.689,-0.304,11.37
-0.72,-0.213,11.126
-0.703,0.313,10.735
-0.703,0.313,10.735
-0.725,0.452,10.589
-0.747,0.718,10.393
-0.749,0.943,10.094
-0.723,1.058,9.991
-0.691,1.206,9.79
-0.624,1.292,9.495
-0.557,1.309,9.189
-0.526,1.314,9.071
-0.457,1.266,8.832
-0.361,1.158,8.736
-0.299,1.101,8.569
-0.174,0.981,8.451
-0.019,0.842,8.329
0.059,0.761,8.341
0.172,0.622,8.339
0.268,0.447,8.317
0.306,0.395,8.324
0.38,0.313,8.873
0.409,0.131,8.377
0.43,0.088,8.442
0.478,-0.009,8.375
0.478,-0.04,8.425
0.459,-0.083,8.406
0.447,-0.131,8.411
0.407,-0.153,8.341
0.383,-0.177,8.322
0.318,-0.167,8.26
0.265,-0.174,8.219
0.222,-0.146,8.162
0.222,-0.146,8.162
0.146,-0.098,8.162
0.105,-0.088,8.14
0.069,-0.031,8.154
0.04,-0.016,8.133
0.004,0.04,8.142
0,0.045,8.145
0.016,0.079,8.126
0.011,0.117,8.135
0.028,0.122,8.102
0.047,0.148,8.111
0.067,0.172,8.152
0.067,0.172,8.178
0.102,0.179,8.253
0.134,0.198,8.348
0.143,0.191,8.401
0.222,0.184,8.506
0.246,0.186,8.588
0.253,0.191,8.664
0.28,0.208,8.746
0.301,0.208,8.846
0.294,0.22,8.892
0.282,0.26,8.985
0.246,0.27,9.069
0.249,0.292,9.122
0.177,0.32,9.213
0.131,0.366,9.361
0.095,0.39,9.395
0.069,0.409,9.553
0.014,0.478,9.735
-0.007,0.478,9.778
-0.043,0.5,9.816
-0.102,0.538,9.881
-0.146,0.569,9.888
-0.174,0.591,9.897
-0.198,0.632,9.929
-0.203,0.632,9.941
-0.21,0.62,9.948
-0.239,0.627,9.964
-0.251,0.603,9.984
-0.253,0.6,9.996
-0.246,0.555,10.029
-0.237,0.524,10.07
-0.234,0.507,10.072
-0.222,0.459,10.118
-0.222,0.426,10.154
-0.213,0.411,10.17
-0.189,0.368,10.173
-0.165,0.378,10.149
-0.148,0.378,10.142
-0.117,0.383,10.118
-0.11,0.409,10.096
-0.129,0.407,10.094
-0.112,0.402,10.07
-0.114,0.385,10.034
-0.129,0.359,10.012
-0.143,0.368,10.012
-0.15,0.387,9.979
-0.181,0.38,9.981
-0.205,0.323,9.986
-0.205,0.323,9.986
-0.213,0.304,10.003
-0.225,0.28,10.01
-0.225,0.239,10.032
-0.237,0.229,10.055
-0.239,0.229,10.058
-0.222,0.234,10.058
-0.203,0.26,10.063
-0.201,0.263,10.034
-0.203,0.277,10.017
-0.205,0.337,10
-0.227,0.361,10
-0.246,0.402,9.979
-0.28,0.445,9.955
-0.304,0.459,9.953
-0.325,0.488,9.926
-0.373,0.517,9.933
-0.399,0.533,9.914
-0.423,0.536,9.924
-0.459,0.531,9.96
-0.476,0.517,9.953
-0.481,0.514,9.936
-0.464,0.521,9.955
-0.445,0.538,9.988
-0.433,0.543,9.991
-0.387,0.584,10
-0.368,0.593,10
-0.344,0.603,10
-0.296,0.608,10.022
-0.213,0.622,10.012
-0.208,0.617,10.003
-0.213,0.603,10.027
-0.215,0.596,10.02
-0.215,0.574,10.022
-0.205,0.541,10.034
-0.232,0.514,10.022
-0.225,0.502,10.02
-0.239,0.488,9.986
-0.251,0.481,9.931
-0.265,0.474,9.907
-0.282,0.471,9.888
-0.299,0.457,9.888
-0.308,0.466,9.876
-0.311,0.466,9.826
-0.33,0.466,9.768
-0.328,0.464,9.73
-0.311,0.462,9.718
-0.306,0.459,9.665
-0.265,0.459,9.663
-0.241,0.447,9.66
-0.21,0.421,9.677
-0.148,0.404,9.67
-0.124,0.383,9.656
-0.079,0.378,9.668
-0.019,0.375,9.684
-0.011,0.359,9.677
0.002,0.359,9.677
0.038,0.335,9.653
0.04,0.325,9.658
0.016,0.33,9.648
0.016,0.33,9.648
-0.009,0.351,9.629
-0.035,0.399,9.613
-0.047,0.399,9.586
-0.05,0.39,9.61
-0.083,0.371,9.644
