1.324,-0.9,7.561
1.35,-0.893,7.575
1.398,-0.893,7.587
1.405,-0.895,7.587
1.407,-0.897,7.568
1.388,-0.905,7.563
1.336,-0.919,7.513
1.307,-0.955,7.496
1.249,-0.998,7.46
1.158,-1.079,7.431
1.118,-1.12,7.41
1.017,-1.206,7.345
0.926,-1.283,7.295
0.873,-1.309,7.264
0.766,-1.362,7.194
0.656,-1.383,7.142
0.61,-1.405,7.132
0.464,-1.479,7.027
0.464,-1.479,7.027
0.44,-1.52,6.984
0.435,-1.556,6.933
0.426,-1.613,6.864
0.43,-1.668,6.823
0.45,-1.697,6.766
0.474,-1.743,6.665
0.464,-1.766,6.586
0.471,-1.795,6.545
0.474,-1.805,6.481
0.445,-1.798,6.464
0.421,-1.802,6.459
0.373,-1.79,6.478
0.354,-1.81,6.531
0.33,-1.819,6.572
0.268,-1.824,6.701
0.191,-1.831,6.871
0.15,-1.857,6.957
0.088,-1.903,7.18
0.038,-1.936,7.41
0.007,-1.972,7.534
-0.035,-2.035,7.776
-0.09,-2.109,8.044
-0.11,-2.13,8.183
-0.16,-2.205,8.451
-0.196,-2.291,8.672
-0.21,-2.332,8.803
-0.258,-2.384,9.071
-0.294,-2.449,9.328
5.906,-6.28,55.144
5.523,-6.019,55.144
4.752,-5.128,34.238
1.896,-4.008,17.873
-0.05,-3.567,20.688
0.134,-2.925,23.02
-0.069,-2.063,16.953
-0.141,-1.692,16.86
-0.696,-1.158,14.842
-1.012,-0.849,13.273
-0.768,-0.948,13.989
-0.442,-1.115,13.18
-0.153,-1.273,11.897
-0.141,-1.398,11.147
0.237,-1.79,11.116
0.282,-2.128,10.242
0.337,-2.288,9.577
0.517,-2.624,9.347
0.969,-2.942,8.906
1.218,-3.062,9.143
1.264,-3.165,8.636
1.285,-3.184,8.202
1.261,-3.17,8.207
1.261,-3.124,7.719
1.254,-2.98,7.826
1.151,-2.806,7.589
1.13,-2.727,7.592
1.273,-2.54,7.879
1.343,-2.327,7.925
