0.105,0.287,8.648
0.071,0.287,8.593
0.064,0.292,8.571
0.074,0.289,8.518
0.114,0.28,8.466
0.143,0.263,8.427
0.203,0.258,8.387
0.258,0.246,8.312
0.284,0.253,8.267
0.299,0.249,8.195
0.316,0.198,8.121
0.316,0.196,8.078
0.351,0.174,7.989
0.366,0.15,7.901
0.361,0.119,7.853
0.375,0.105,7.8
0.385,0.059,7.752
0.375,0.033,7.728
0.392,-0.014,7.673
0.428,-0.043,7.616
0.445,-0.081,7.589
0.483,-0.158,7.563
0.517,-0.244,7.565
0.519,-0.282,7.551
0.572,-0.385,7.558
0.6,-0.452,7.565
0.593,-0.555,7.58
0.6,-0.593,7.618
0.622,-0.718,7.644
0.639,-0.912,7.707
0.663,-0.976,7.726
0.66,-1.043,7.755
0.629,-1.17,7.831
0.648,-1.209,7.884
0.596,-1.3,8.001
0.481,-1.338,8.152
0.435,-1.352,8.226
0.311,-1.333,8.437
0.21,-1.278,8.636
0.143,-1.245,8.707
0.064,-1.149,8.818
-0.047,-1.041,8.956
-0.088,-0.984,9.035
-0.232,-0.871,9.162
-0.368,-0.751,9.311
-0.459,-0.706,9.397
-0.612,-0.588,9.591
-2.118,-0.536,24.548
-1.611,-0.471,21.864
-1.024,-0.076,18.522
-1.158,0.435,17.267
-1.517,0.696,18.306
-1.903,0.806,17.277
-1.972,1.103,17.233
-1.999,1.45,15.45
-2.027,1.632,13.898
-2.133,1.944,12.972
-1.637,2.174,12.184
-1.41,2.312,12.39
-1.115,2.458,11.308
-1.115,2.458,11.308
-1.005,2.413,10.994
-0.79,2.327,9.95
-0.517,2.14,11.825
-0.624,2.073,10.597
-0.277,1.881,9.735
-0.059,1.561,9.833
0.059,1.328,9.806
0.181,0.878,9.931
0.253,0.533,9.763
0.265,0.373,9.912
0.268,0.079,9.953
0.325,-0.189,10.127
0.454,-0.414,10.173
0.533,-0.531,10.063
0.696,-0.706,10.067
0.837,-0.826,9.89
0.849,-0.833,10.024
0.73,-0.833,10.113
0.49,-0.885,10.194
0.363,-0.871,10.304
0.162,-0.739,10.352
0.057,-0.646,10.498
0.033,-0.591,10.345
-0.059,-0.486,10.269
-0.09,-0.407,10.113
-0.124,-0.332,9.967
-0.153,-0.241,9.969
-0.193,-0.162,9.878
-0.217,-0.081,9.78
-0.217,-0.081,9.78
-0.239,-0.038,9.727
-0.239,-0.031,9.747
-0.208,0.023,9.584
-0.179,0.062,9.55
-0.162,0.081,9.469
-0.189,0.134,9.426
-0.167,0.16,9.447
-0.102,0.155,9.431
0,0.167,9.469
0.052,0.217,9.476
0.023,0.311,9.474
0,0.363,9.464
-0.057,0.5,9.476
-0.088,0.629,9.498
-0.102,0.677,9.495
-0.129,0.782,9.481
-0.088,0.861,9.411
-0.067,0.859,9.421
-0.016,0.876,9.428
0.045,0.849,9.51
0.067,0.854,9.598
0.112,0.837,9.684
0.263,0.828,9.833
0.33,0.842,9.888
0.423,0.835,9.902
0.505,0.833,9.888
0.541,0.818,9.883
0.648,0.794,9.797
0.833,0.744,9.632
0.797,0.735,9.624
0.747,0.73,9.67
0.644,0.72,9.687
0.565,0.679,9.73
0.423,0.627,9.557
0.289,0.519,9.385
0.414,0.361,9.153
0.524,0.27,9.105
0.658,0.143,9.067
0.802,-0.009,9.124
0.864,-0.05,9.179
0.991,-0.225,9.256
1.175,-0.445,9.17
1.256,-0.543,9.16
1.407,-0.723,9.047
1.573,-0.826,9.028
1.628,-0.883,9.059
1.613,-0.967,9.225
1.465,-1,9.323
1.395,-0.967,9.332
1.302,-0.876,9.364
1.316,-0.758,9.45
1.324,-0.701,9.478
1.403,-0.529,9.591
1.45,-0.411,9.675
1.321,-0.296,9.737
1.242,-0.253,9.747
1.015,-0.169,9.713
0.737,-0.074,9.768
0.49,-0.007,9.79
0.49,-0.007,9.79
0.323,0.026,9.84
0.306,0.014,9.802
0.366,0.011,9.816
0.354,0.069,9.835
0.337,0.119,9.888
0.316,0.249,9.941
0.227,0.385,10.053
0.15,0.445,10.091
0.069,0.557,10.118
-0.04,0.699,10.115
-0.069,0.756,10.113
-0.155,0.9,10.087
-0.22,1.029,10.058
-0.268,1.101,10.041
-0.354,1.182,10.036
-0.383,1.254,10.041
-0.359,1.292,10.041
-0.354,1.355,10.032
-0.375,1.364,10.022
-0.375,1.364,10.005
-0.349,1.374,9.972
-0.328,1.312,9.917
-0.253,1.235,9.89
-0.198,1.194,9.881
-0.114,1.137,9.862
-0.011,1.058,9.83
0.031,1.015,9.83
0.138,0.936,9.847
0.328,0.883,9.833
0.385,0.861,9.797
0.447,0.837,9.749
0.509,0.761,9.68
0.529,0.751,9.644
0.56,0.708,9.629
0.538,0.656,9.615
0.543,0.629,9.627
0.524,0.653,9.624
0.493,0.641,9.646
0.49,0.668,9.653
0.447,0.715,9.692
0.452,0.744,9.732
0.464,0.756,9.759
0.581,0.821,9.768
0.689,0.907,9.814
0.723,0.907,9.83
0.78,0.893,9.864
0.715,0.885,9.888
0.581,0.866,9.883
0.509,0.823,9.883
0.339,0.72,9.809
0.301,0.656,9.747
0.284,0.617,9.668
0.368,0.577,9.67
0.478,0.533,9.713
0.541,0.536,9.747
0.581,0.538,9.694
0.61,0.565,9.627
0.61,0.584,9.61
0.498,0.677,9.572
0.498,0.677,9.572
0.493,0.706,9.553
0.476,0.723,9.541
0.478,0.799,9.514
0.457,0.794,9.55
0.474,0.802,9.543
0.45,0.84,9.574
0.409,0.823,9.586
0.366,0.823,9.632
0.385,0.816,9.622
0.438,0.787,9.608
0.45,0.778,9.577
0.371,0.742,9.648
0.282,0.732,9.794
0.256,0.742,9.818
0.328,0.778,9.761
0.466,0.84,9.624
0.488,0.859,9.617
0.462,0.849,9.646
0.464,0.833,9.684
0.452,0.83,9.651
0.318,0.814,9.632
0.148,0.778,9.768
0.093,0.766,9.692
0.079,0.751,9.749
0.117,0.703,9.706
0.119,0.699,9.694
0.146,0.641,9.687
0.201,0.538,9.641
0.359,0.349,9.538
0.359,0.349,9.538
0.423,0.203,9.526
0.435,0.129,9.543
0.483,-0.016,9.672
0.476,-0.105,9.73
0.445,-0.138,9.751
0.43,-0.177,9.744
0.304,-0.213,9.754
0.181,-0.196,9.754
0.105,-0.143,9.756
