-0.624,-0.32,7.92
-0.577,-0.402,7.893
-0.543,-0.457,7.903
-0.457,-0.555,7.91
-0.38,-0.646,7.877
-0.351,-0.67,7.858
-0.356,-0.73,7.776
-0.387,-0.773,7.745
-0.39,-0.852,7.738
-0.349,-0.885,7.716
-0.306,-0.94,7.711
-0.227,-0.991,7.604
-0.186,-1.017,7.494
-0.105,-1.022,7.386
-0.047,-1.007,7.333
-0.019,-1,7.328
0.074,-1.019,7.388
0.215,-1.072,7.424
0.28,-1.127,7.441
0.407,-1.216,7.46
0.548,-1.324,7.467
0.763,-1.486,7.415
0.763,-1.486,7.415
0.835,-1.577,7.364
0.873,-1.611,7.321
0.964,-1.697,7.266
1.015,-1.788,7.187
1.067,-1.812,7.161
1.137,-1.881,7.089
1.166,-1.92,7.043
1.144,-1.96,6.957
1.144,-1.992,6.926
1.077,-2.042,6.854
0.991,-2.097,6.818
0.948,-2.128,6.799
0.852,-2.171,6.845
0.732,-2.183,6.948
0.677,-2.195,7.005
0.562,-2.15,7.187
0.49,-2.114,7.434
0.459,-2.094,7.582
0.351,-2.051,7.977
0.313,-2.018,8.327
0.28,-1.984,8.545
0.246,-1.91,8.901
0.177,-1.824,9.354
0.169,-1.788,9.457
-1.74,-2.446,36.78
0.172,-1.146,19.896
0.122,-0.498,18.443
-0.615,0.636,21.289
-0.447,1.419,20.404
-0.277,1.515,17.562
-0.435,1.728,19.206
-0.699,1.905,17.011
-1.007,1.848,16.659
-0.931,1.913,15.414
-0.89,2.018,13.934
-0.797,2.233,13.565
-0.871,2.233,12.636
-1.053,1.951,12.217
-1.233,1.568,11.751
-1.35,1.254,11.509
-1.422,0.718,11.705
-1.271,0.155,11.329
-1.13,-0.15,11.502
-0.711,-0.581,11.43
-0.282,-0.679,11.49
-0.086,-0.632,11.6
0.251,-0.584,11.473
0.517,-0.615,11.882
0.593,-0.66,11.772
0.694,-0.826,11.839
0.751,-1.039,11.717
0.778,-1.197,11.545
0.782,-1.517,11.504
0.873,-1.893,11.142
0.912,-2.063,11.083
0.957,-2.312,10.771
0.988,-2.446,10.458
0.991,-2.597,10.458
0.998,-2.82,10.144
0.998,-2.82,10.144
1,-2.906,9.737
1,-2.865,9.555
1.177,-2.652,8.935
1.084,-2.502,9.653
0.969,-2.478,9.89
0.684,-2.423,9.33
0.483,-2.322,9.143
0.404,-2.243,9.174
0.306,-2.037,9.407
0.301,-1.836,9.718
0.296,-1.759,9.816
0.354,-1.529,10.13
0.445,-1.331,10.266
0.486,-1.221,10.427
0.624,-1.036,10.558
0.742,-0.828,10.721
0.792,-0.718,10.826
0.866,-0.553,10.781
0.914,-0.395,10.872
0.936,-0.356,10.822
0.964,-0.268,10.719
0.981,-0.205,10.577
0.969,-0.181,10.489
1.015,-0.169,10.312
1.024,-0.174,10.072
1.029,-0.177,9.888
1.034,-0.193,9.799
1.06,-0.189,9.565
1.089,-0.22,9.261
1.067,-0.237,9.165
1.048,-0.227,9.081
1.007,-0.282,8.904
0.974,-0.313,8.849
0.895,-0.378,8.765
0.83,-0.442,8.707
0.823,-0.474,8.698
0.799,-0.545,8.676
0.742,-0.632,8.715
0.732,-0.677,8.741
0.732,-0.739,8.767
0.737,-0.823,8.825
0.751,-0.849,8.854
0.792,-0.95,8.88
0.816,-1.007,8.904
0.816,-1.024,8.897
0.833,-1.094,8.877
