2.973,-0.186,7.558
2.973,-0.217,7.51
2.966,-0.198,7.424
2.928,-0.213,7.338
2.909,-0.217,7.24
2.887,-0.229,7.185
2.825,-0.272,7.055
2.782,-0.284,6.943
2.777,-0.282,6.881
2.736,-0.292,6.761
2.719,-0.325,6.624
2.722,-0.366,6.442
2.722,-0.366,6.442
2.758,-0.371,6.366
2.751,-0.392,6.352
2.779,-0.392,6.287
2.818,-0.409,6.258
2.839,-0.411,6.27
2.889,-0.442,6.299
2.971,-0.464,6.352
3.047,-0.471,6.421
3.093,-0.481,6.471
3.196,-0.478,6.562
3.263,-0.502,6.612
3.383,-0.562,6.739
3.507,-0.627,6.857
3.641,-0.675,6.941
3.684,-0.703,7.122
3.794,-0.747,7.328
3.871,-0.778,7.537
3.885,-0.78,7.652
3.936,-0.802,7.889
3.991,-0.804,8.092
4.019,-0.802,8.195
4.098,-0.804,8.382
4.194,-0.778,8.54
4.23,-0.78,8.609
4.345,-0.818,8.748
4.45,-0.864,8.87
4.51,-0.897,8.935
4.606,-0.964,9.081
4.743,-1.036,9.294
4.762,-1.072,9.359
4.81,-1.091,9.443
4.893,-1.067,9.55
4.946,-1.067,9.598
5.027,-1.039,9.701
22.64,-3.543,42.744
20.078,-3.249,37.848
10.719,-2.197,22.896
5.116,-1.302,12.409
3.809,-0.019,9.701
5.93,0.445,16.934
4.879,1.106,13.553
4.759,1.055,11.561
4.69,0.964,10.233
4.166,0.9,8.949
4.63,0.56,8.078
4.661,0.383,7.733
4.616,-0.043,7.077
5.016,-0.567,6.062
5.37,-0.823,6.428
5.71,-1.264,5.71
6.117,-1.596,6.007
6.052,-1.678,5.87
6.246,-1.786,5.767
6.392,-1.731,6.416
6.263,-1.659,6.141
6.22,-1.441,6.749
6.098,-1.192,6.768
6.026,-1.065,6.917
5.973,-0.612,7.623
5.973,-0.612,7.623
6.021,-0.454,8.016
6.019,-0.426,8.195
6.088,-0.342,8.717
6.119,-0.328,8.88
6.148,-0.323,9.043
6.184,-0.342,9.49
6.21,-0.335,9.639
6.205,-0.337,9.883
6.213,-0.371,9.897
6.201,-0.363,10.161
6.205,-0.354,10.218
6.186,-0.351,10.199
6.16,-0.347,10.324
6.122,-0.354,10.233
6.093,-0.332,10.307
6.026,-0.359,10.166
6.002,-0.347,10.125
5.918,-0.328,10.094
5.887,-0.366,9.89
5.851,-0.349,9.888
5.784,-0.371,9.687
5.724,-0.38,9.596
5.684,-0.371,9.514
5.676,-0.366,9.282
5.645,-0.371,9.148
5.602,-0.359,8.921
5.602,-0.373,8.892
5.561,-0.361,8.696
5.516,-0.359,8.54
5.502,-0.371,8.461
5.49,-0.363,8.411
5.458,-0.349,8.387
5.446,-0.359,8.312
5.394,-0.383,8.274
5.339,-0.416,8.195
5.32,-0.416,8.178
5.281,-0.445,8.212
5.229,-0.442,8.188
5.185,-0.44,8.229
5.116,-0.445,8.209
5.061,-0.452,8.224
5.027,-0.45,8.214
4.98,-0.43,8.166
4.97,-0.433,8.174
4.96,-0.421,8.14
4.941,-0.397,8.116
4.941,-0.347,8.054
4.963,-0.332,8.02
4.968,-0.306,7.994
4.984,-0.284,7.932
4.992,-0.272,7.927
4.989,-0.244,7.853
5.023,-0.265,7.793
5.054,-0.27,7.731
5.051,-0.26,7.688
5.063,-0.249,7.64
5.075,-0.272,7.546
5.083,-0.26,7.522
5.068,-0.205,7.388
5.068,-0.205,7.388
5.083,-0.205,7.338
5.073,-0.191,7.257
5.061,-0.162,7.199
5.051,-0.138,7.178
5.044,-0.131,7.146
5.042,-0.119,7.113
5.03,-0.112,7.094
4.999,-0.105,7.077
4.989,-0.119,7.089
4.982,-0.124,7.101
4.968,-0.107,7.125
4.922,-0.124,7.146
4.886,-0.107,7.168
4.826,-0.119,7.221
4.788,-0.105,7.309
4.714,-0.093,7.381
4.709,-0.107,7.427
4.661,-0.1,7.503
4.64,-0.114,7.585
4.632,-0.141,7.652
4.623,-0.141,7.74
4.628,-0.169,7.812
4.628,-0.184,7.85
4.613,-0.179,7.92
4.618,-0.177,7.999
4.618,-0.167,8.02
4.644,-0.167,8.044
4.647,-0.165,8.071
4.697,-0.153,8.102
4.697,-0.153,8.102
4.728,-0.153,8.087
4.747,-0.148,8.08
4.764,-0.15,8.078
4.793,-0.165,8.044
4.817,-0.172,8.03
4.846,-0.174,8.011
4.884,-0.169,7.982
4.908,-0.193,7.958
4.896,-0.179,7.927
4.948,-0.196,7.886
4.958,-0.196,7.874
4.968,-0.198,7.872
4.97,-0.193,7.855
4.97,-0.189,7.858
4.975,-0.177,7.858
4.972,-0.169,7.867
4.97,-0.189,7.865
4.97,-0.179,7.886
4.982,-0.181,7.908
4.987,-0.174,7.944
5.008,-0.203,7.937
5.018,-0.203,7.968
5.032,-0.205,7.987
5.047,-0.213,8.008
5.056,-0.215,8.061
5.066,-0.215,8.099
5.056,-0.222,8.116
5.059,-0.232,8.14
5.08,-0.232,8.193
5.083,-0.237,8.219
5.095,-0.229,8.248
5.109,-0.241,8.284
5.133,-0.246,8.315
5.13,-0.239,8.396
5.157,-0.241,8.47
5.178,-0.222,8.504
5.193,-0.225,8.545
5.205,-0.191,8.621
5.219,-0.165,8.693
5.217,-0.162,8.736
5.241,-0.158,8.758
5.284,-0.141,8.772
5.298,-0.126,8.784
5.305,-0.141,8.767
5.312,-0.15,8.748
5.322,-0.172,8.739
5.317,-0.201,8.729
5.332,-0.217,8.676
5.327,-0.203,8.652
5.324,-0.213,8.602
5.312,-0.196,8.554
5.291,-0.186,8.53
5.253,-0.174,8.466
5.207,-0.146,8.42
5.202,-0.138,8.384
5.152,-0.131,8.31
5.133,-0.105,8.26
5.111,-0.107,8.209
5.097,-0.153,8.13
5.097,-0.153,8.13
5.073,-0.177,8.111
5.056,-0.186,8.092
5.056,-0.186,8.059
5.049,-0.21,8.013
5.051,-0.208,7.972
5.071,-0.208,7.956
5.049,-0.203,7.956
5.037,-0.191,7.934
5.03,-0.181,7.91
5.037,-0.167,7.889
5.042,-0.15,7.901
5.059,-0.138,7.886
5.073,-0.129,7.917
5.106,-0.138,7.946
5.14,-0.122,7.951
5.178,-0.143,7.982
5.181,-0.136,7.977
5.212,-0.153,8.011
5.243,-0.16,8.054
5.25,-0.177,8.071
5.274,-0.179,8.138
5.286,-0.181,8.181
